id_sensor,nome_sensor,tipo_medicao,timestamp,valor,unidade,estado_operacional
1,DHT22_Temp,temperatura,2025-09-02 04:57:22.412497,16.24,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 05:07:22.412497,19.95,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 05:17:22.412497,17.28,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 05:27:22.412497,20.02,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 05:37:22.412497,23.0,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 05:47:22.412497,20.36,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 05:57:22.412497,19.61,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 06:07:22.412497,26.72,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 06:17:22.412497,23.95,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 06:27:22.412497,24.95,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 06:37:22.412497,27.66,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 06:47:22.412497,26.06,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 06:57:22.412497,24.16,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 07:07:22.412497,26.71,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 07:17:22.412497,23.42,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 07:27:22.412497,25.66,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 07:37:22.412497,26.71,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 07:47:22.412497,26.35,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 07:57:22.412497,26.69,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 08:07:22.412497,27.75,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 08:17:22.412497,27.19,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 08:27:22.412497,27.14,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 08:37:22.412497,26.81,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 08:47:22.412497,24.88,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 08:57:22.412497,28.08,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 09:07:22.412497,27.06,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 09:17:22.412497,28.14,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 09:27:22.412497,28.53,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 09:37:22.412497,19.12,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 09:47:22.412497,26.35,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 09:57:22.412497,28.65,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 10:07:22.412497,27.52,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 10:17:22.412497,29.76,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 10:27:22.412497,24.74,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 10:37:22.412497,29.44,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 10:47:22.412497,28.85,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 10:57:22.412497,27.27,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 11:07:22.412497,29.39,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 11:17:22.412497,28.86,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 11:27:22.412497,27.64,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 11:37:22.412497,19.9,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 11:47:22.412497,27.13,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 11:57:22.412497,24.17,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 12:07:22.412497,25.48,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 12:17:22.412497,25.36,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 12:27:22.412497,27.55,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 12:37:22.412497,26.79,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 12:47:22.412497,25.1,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 12:57:22.412497,26.19,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 13:07:22.412497,27.65,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 13:17:22.412497,26.66,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 13:27:22.412497,31.36,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 13:37:22.412497,26.9,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 13:47:22.412497,29.65,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 13:57:22.412497,30.33,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 14:07:22.412497,26.82,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 14:17:22.412497,26.7,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 14:27:22.412497,26.85,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 14:37:22.412497,27.35,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 14:47:22.412497,27.04,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 14:57:22.412497,25.84,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 15:07:22.412497,27.64,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 15:17:22.412497,26.56,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 15:27:22.412497,30.66,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 15:37:22.412497,28.53,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 15:47:22.412497,26.58,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 15:57:22.412497,28.0,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 16:07:22.412497,27.32,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 16:17:22.412497,28.13,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 16:27:22.412497,23.88,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 16:37:22.412497,24.61,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 16:47:22.412497,25.24,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 16:57:22.412497,26.49,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 17:07:22.412497,20.56,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 17:17:22.412497,24.47,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 17:27:22.412497,27.76,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 17:37:22.412497,24.08,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 17:47:22.412497,26.14,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 17:57:22.412497,26.23,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 18:07:22.412497,25.61,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 18:17:22.412497,26.07,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 18:27:22.412497,26.51,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 18:37:22.412497,27.3,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 18:47:22.412497,24.44,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 18:57:22.412497,23.75,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 19:07:22.412497,19.78,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 19:17:22.412497,19.78,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 19:27:22.412497,20.26,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 19:37:22.412497,18.73,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 19:47:22.412497,20.02,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 19:57:22.412497,20.61,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 20:07:22.412497,20.89,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 20:17:22.412497,20.79,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 20:27:22.412497,19.53,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 20:37:22.412497,19.64,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 20:47:22.412497,20.01,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 20:57:22.412497,16.82,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 21:07:22.412497,22.27,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 21:17:22.412497,18.5,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 21:27:22.412497,20.04,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 21:37:22.412497,23.09,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 21:47:22.412497,20.5,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 21:57:22.412497,21.26,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 22:07:22.412497,20.32,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 22:17:22.412497,11.29,°C,critico
1,DHT22_Temp,temperatura,2025-09-02 22:27:22.412497,17.59,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 22:37:22.412497,21.94,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 22:47:22.412497,19.28,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 22:57:22.412497,19.58,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 23:07:22.412497,19.5,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 23:17:22.412497,10.66,°C,critico
1,DHT22_Temp,temperatura,2025-09-02 23:27:22.412497,19.24,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 23:37:22.412497,17.81,°C,alerta
1,DHT22_Temp,temperatura,2025-09-02 23:47:22.412497,19.26,°C,normal
1,DHT22_Temp,temperatura,2025-09-02 23:57:22.412497,29.55,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 00:07:22.412497,18.6,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 00:17:22.412497,21.75,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 00:27:22.412497,21.13,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 00:37:22.412497,19.98,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 00:47:22.412497,19.13,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 00:57:22.412497,20.39,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 01:07:22.412497,19.38,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 01:17:22.412497,22.45,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 01:27:22.412497,30.55,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 01:37:22.412497,19.08,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 01:47:22.412497,19.09,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 01:57:22.412497,21.42,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 02:07:22.412497,20.25,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 02:17:22.412497,21.54,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 02:27:22.412497,21.04,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 02:37:22.412497,19.94,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 02:47:22.412497,18.62,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 02:57:22.412497,18.17,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 03:07:22.412497,23.19,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 03:17:22.412497,20.2,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 03:27:22.412497,20.22,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 03:37:22.412497,11.5,°C,critico
1,DHT22_Temp,temperatura,2025-09-03 03:47:22.412497,21.91,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 03:57:22.412497,21.04,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 04:07:22.412497,22.2,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 04:17:22.412497,22.82,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 04:27:22.412497,21.6,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 04:37:22.412497,18.52,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 04:47:22.412497,17.72,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 04:57:22.412497,23.11,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 05:07:22.412497,18.81,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 05:17:22.412497,17.51,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 05:27:22.412497,21.68,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 05:37:22.412497,17.33,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 05:47:22.412497,18.96,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 05:57:22.412497,18.4,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 06:07:22.412497,24.86,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 06:17:22.412497,23.85,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 06:27:22.412497,23.86,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 06:37:22.412497,24.11,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 06:47:22.412497,22.07,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 06:57:22.412497,28.28,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 07:07:22.412497,23.89,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 07:17:22.412497,23.83,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 07:27:22.412497,23.51,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 07:37:22.412497,28.02,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 07:47:22.412497,26.04,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 07:57:22.412497,26.04,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 08:07:22.412497,28.13,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 08:17:22.412497,36.5,°C,critico
1,DHT22_Temp,temperatura,2025-09-03 08:27:22.412497,27.59,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 08:37:22.412497,18.5,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 08:47:22.412497,26.58,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 08:57:22.412497,29.07,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 09:07:22.412497,28.28,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 09:17:22.412497,24.8,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 09:27:22.412497,27.88,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 09:37:22.412497,25.52,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 09:47:22.412497,27.26,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 09:57:22.412497,27.22,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 10:07:22.412497,27.78,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 10:17:22.412497,26.52,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 10:27:22.412497,28.32,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 10:37:22.412497,28.81,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 10:47:22.412497,25.77,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 10:57:22.412497,27.87,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 11:07:22.412497,28.15,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 11:17:22.412497,28.82,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 11:27:22.412497,28.11,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 11:37:22.412497,25.12,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 11:47:22.412497,29.31,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 11:57:22.412497,29.1,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 12:07:22.412497,27.4,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 12:17:22.412497,27.61,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 12:27:22.412497,27.24,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 12:37:22.412497,29.35,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 12:47:22.412497,27.79,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 12:57:22.412497,27.52,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 13:07:22.412497,29.32,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 13:17:22.412497,29.56,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 13:27:22.412497,25.7,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 13:37:22.412497,29.21,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 13:47:22.412497,24.66,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 13:57:22.412497,27.44,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 14:07:22.412497,27.55,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 14:17:22.412497,29.5,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 14:27:22.412497,28.64,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 14:37:22.412497,25.15,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 14:47:22.412497,27.85,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 14:57:22.412497,30.03,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 15:07:22.412497,27.61,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 15:17:22.412497,26.72,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 15:27:22.412497,29.01,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 15:37:22.412497,27.32,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 15:47:22.412497,27.69,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 15:57:22.412497,25.03,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 16:07:22.412497,26.36,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 16:17:22.412497,29.57,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 16:27:22.412497,26.92,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 16:37:22.412497,25.26,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 16:47:22.412497,26.75,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 16:57:22.412497,24.91,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 17:07:22.412497,25.87,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 17:17:22.412497,24.9,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 17:27:22.412497,24.43,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 17:37:22.412497,25.56,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 17:47:22.412497,26.97,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 17:57:22.412497,26.49,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 18:07:22.412497,21.58,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 18:17:22.412497,35.0,°C,critico
1,DHT22_Temp,temperatura,2025-09-03 18:27:22.412497,24.57,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 18:37:22.412497,25.6,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 18:47:22.412497,26.72,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 18:57:22.412497,24.55,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 19:07:22.412497,17.72,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 19:17:22.412497,19.96,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 19:27:22.412497,19.75,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 19:37:22.412497,20.37,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 19:47:22.412497,21.25,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 19:57:22.412497,23.66,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 20:07:22.412497,17.39,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 20:17:22.412497,20.31,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 20:27:22.412497,21.66,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 20:37:22.412497,22.63,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 20:47:22.412497,23.01,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 20:57:22.412497,17.83,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 21:07:22.412497,18.88,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 21:17:22.412497,20.43,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 21:27:22.412497,21.58,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 21:37:22.412497,16.98,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 21:47:22.412497,22.3,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 21:57:22.412497,19.08,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 22:07:22.412497,19.16,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 22:17:22.412497,19.21,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 22:27:22.412497,21.12,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 22:37:22.412497,17.36,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 22:47:22.412497,21.43,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 22:57:22.412497,19.59,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 23:07:22.412497,19.9,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 23:17:22.412497,17.59,°C,alerta
1,DHT22_Temp,temperatura,2025-09-03 23:27:22.412497,18.93,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 23:37:22.412497,20.46,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 23:47:22.412497,21.25,°C,normal
1,DHT22_Temp,temperatura,2025-09-03 23:57:22.412497,20.31,°C,normal
1,DHT22_Temp,temperatura,2025-09-04 00:07:22.412497,19.93,°C,normal
1,DHT22_Temp,temperatura,2025-09-04 00:17:22.412497,21.47,°C,normal
1,DHT22_Temp,temperatura,2025-09-04 00:27:22.412497,18.69,°C,normal
1,DHT22_Temp,temperatura,2025-09-04 00:37:22.412497,20.93,°C,normal
1,DHT22_Temp,temperatura,2025-09-04 00:47:22.412497,21.8,°C,normal
1,DHT22_Temp,temperatura,2025-09-04 00:57:22.412497,22.01,°C,normal
1,DHT22_Temp,temperatura,2025-09-04 01:07:22.412497,18.04,°C,normal
1,DHT22_Temp,temperatura,2025-09-04 01:17:22.412497,18.14,°C,normal
1,DHT22_Temp,temperatura,2025-09-04 01:27:22.412497,20.85,°C,normal
1,DHT22_Temp,temperatura,2025-09-04 01:37:22.412497,17.23,°C,alerta
1,DHT22_Temp,temperatura,2025-09-04 01:47:22.412497,18.84,°C,normal
1,DHT22_Temp,temperatura,2025-09-04 01:57:22.412497,18.62,°C,normal
2,DHT22_Umid,umidade,2025-08-30 22:07:22.412497,63.4,%,normal
2,DHT22_Umid,umidade,2025-08-30 22:17:22.412497,55.95,%,normal
2,DHT22_Umid,umidade,2025-08-30 22:27:22.412497,56.03,%,normal
2,DHT22_Umid,umidade,2025-08-30 22:37:22.412497,57.89,%,normal
2,DHT22_Umid,umidade,2025-08-30 22:47:22.412497,65.76,%,normal
2,DHT22_Umid,umidade,2025-08-30 22:57:22.412497,69.36,%,normal
2,DHT22_Umid,umidade,2025-08-30 23:07:22.412497,52.49,%,normal
2,DHT22_Umid,umidade,2025-08-30 23:17:22.412497,65.09,%,normal
2,DHT22_Umid,umidade,2025-08-30 23:27:22.412497,37.12,%,normal
2,DHT22_Umid,umidade,2025-08-30 23:37:22.412497,44.06,%,normal
2,DHT22_Umid,umidade,2025-08-30 23:47:22.412497,65.7,%,normal
2,DHT22_Umid,umidade,2025-08-30 23:57:22.412497,57.16,%,normal
2,DHT22_Umid,umidade,2025-08-31 00:07:22.412497,57.79,%,normal
2,DHT22_Umid,umidade,2025-08-31 00:17:22.412497,69.92,%,normal
2,DHT22_Umid,umidade,2025-08-31 00:27:22.412497,64.1,%,normal
2,DHT22_Umid,umidade,2025-08-31 00:37:22.412497,67.51,%,normal
2,DHT22_Umid,umidade,2025-08-31 00:47:22.412497,60.29,%,normal
2,DHT22_Umid,umidade,2025-08-31 00:57:22.412497,57.32,%,normal
2,DHT22_Umid,umidade,2025-08-31 01:07:22.412497,60.93,%,normal
2,DHT22_Umid,umidade,2025-08-31 01:17:22.412497,59.7,%,normal
2,DHT22_Umid,umidade,2025-08-31 01:27:22.412497,48.82,%,normal
2,DHT22_Umid,umidade,2025-08-31 01:37:22.412497,63.07,%,normal
2,DHT22_Umid,umidade,2025-08-31 01:47:22.412497,62.0,%,normal
2,DHT22_Umid,umidade,2025-08-31 01:57:22.412497,58.84,%,normal
2,DHT22_Umid,umidade,2025-08-31 02:07:22.412497,57.7,%,normal
2,DHT22_Umid,umidade,2025-08-31 02:17:22.412497,48.71,%,normal
2,DHT22_Umid,umidade,2025-08-31 02:27:22.412497,59.8,%,normal
2,DHT22_Umid,umidade,2025-08-31 02:37:22.412497,60.59,%,normal
2,DHT22_Umid,umidade,2025-08-31 02:47:22.412497,62.3,%,normal
2,DHT22_Umid,umidade,2025-08-31 02:57:22.412497,59.52,%,normal
2,DHT22_Umid,umidade,2025-08-31 03:07:22.412497,57.16,%,normal
2,DHT22_Umid,umidade,2025-08-31 03:17:22.412497,56.64,%,normal
2,DHT22_Umid,umidade,2025-08-31 03:27:22.412497,62.51,%,normal
2,DHT22_Umid,umidade,2025-08-31 03:37:22.412497,58.04,%,normal
2,DHT22_Umid,umidade,2025-08-31 03:47:22.412497,47.82,%,normal
2,DHT22_Umid,umidade,2025-08-31 03:57:22.412497,56.06,%,normal
2,DHT22_Umid,umidade,2025-08-31 04:07:22.412497,50.21,%,normal
2,DHT22_Umid,umidade,2025-08-31 04:17:22.412497,62.55,%,normal
2,DHT22_Umid,umidade,2025-08-31 04:27:22.412497,61.75,%,normal
2,DHT22_Umid,umidade,2025-08-31 04:37:22.412497,64.66,%,normal
2,DHT22_Umid,umidade,2025-08-31 04:47:22.412497,56.31,%,normal
2,DHT22_Umid,umidade,2025-08-31 04:57:22.412497,60.04,%,normal
2,DHT22_Umid,umidade,2025-08-31 05:07:22.412497,55.68,%,normal
2,DHT22_Umid,umidade,2025-08-31 05:17:22.412497,66.65,%,normal
2,DHT22_Umid,umidade,2025-08-31 05:27:22.412497,50.74,%,normal
2,DHT22_Umid,umidade,2025-08-31 05:37:22.412497,64.91,%,normal
2,DHT22_Umid,umidade,2025-08-31 05:47:22.412497,58.32,%,normal
2,DHT22_Umid,umidade,2025-08-31 05:57:22.412497,56.4,%,normal
2,DHT22_Umid,umidade,2025-08-31 06:07:22.412497,60.01,%,normal
2,DHT22_Umid,umidade,2025-08-31 06:17:22.412497,56.18,%,normal
2,DHT22_Umid,umidade,2025-08-31 06:27:22.412497,58.59,%,normal
2,DHT22_Umid,umidade,2025-08-31 06:37:22.412497,53.17,%,normal
2,DHT22_Umid,umidade,2025-08-31 06:47:22.412497,80.0,%,critico
2,DHT22_Umid,umidade,2025-08-31 06:57:22.412497,57.48,%,normal
2,DHT22_Umid,umidade,2025-08-31 07:07:22.412497,57.05,%,normal
2,DHT22_Umid,umidade,2025-08-31 07:17:22.412497,54.34,%,normal
2,DHT22_Umid,umidade,2025-08-31 07:27:22.412497,58.33,%,normal
2,DHT22_Umid,umidade,2025-08-31 07:37:22.412497,59.35,%,normal
2,DHT22_Umid,umidade,2025-08-31 07:47:22.412497,50.91,%,normal
2,DHT22_Umid,umidade,2025-08-31 07:57:22.412497,55.84,%,normal
2,DHT22_Umid,umidade,2025-08-31 08:07:22.412497,33.66,%,alerta
2,DHT22_Umid,umidade,2025-08-31 08:17:22.412497,78.66,%,critico
2,DHT22_Umid,umidade,2025-08-31 08:27:22.412497,51.04,%,normal
